datetime,close,high,low,open,volume,volume_buy,volume_sell
2023-09-25 07:00:00,1587.69,1597.13,1562.0,1579.99,1624097.779,831407.036,792690.7430000001
2023-09-26 07:00:00,1593.3,1599.4,1578.61,1587.68,1186689.092,599949.579,586739.5129999999
2023-09-27 07:00:00,1597.89,1633.98,1582.64,1593.3,2305835.91,1160285.719,1145550.191
2023-09-28 07:00:00,1652.13,1668.0,1597.17,1597.89,2832920.096,1470588.013,1362332.0829999999
2023-09-29 07:00:00,1666.61,1687.65,1647.5,1652.13,1996104.505,1012814.554,983289.9509999999
2023-09-30 07:00:00,1670.18,1694.11,1665.27,1666.61,1063587.313,537174.971,526412.3420000001
2023-10-01 07:00:00,1733.39,1780.0,1666.69,1670.17,1762739.428,934466.489,828272.9390000001
2023-10-02 07:00:00,1661.49,1743.99,1619.99,1733.4,3140059.122,1523394.231,1616664.891
2023-10-03 07:00:00,1656.18,1669.94,1642.03,1661.49,1574186.817,791611.03,782575.787
2023-10-04 07:00:00,1645.75,1657.05,1615.0,1656.19,1760659.358,871317.804,889341.554
2023-10-05 07:00:00,1611.23,1655.13,1601.28,1645.76,1929063.873,936228.104,992835.7689999999
2023-10-06 07:00:00,1644.33,1664.6,1610.59,1611.24,2078440.945,1055384.558,1023056.3870000001
2023-10-07 07:00:00,1633.18,1647.16,1629.03,1644.32,729971.504,364663.637,365307.86699999997
2023-10-08 07:00:00,1632.02,1640.9,1615.19,1633.17,1153340.712,576481.404,576859.3080000001
2023-10-09 07:00:00,1579.4,1635.81,1544.3,1632.03,2950124.049,1396322.676,1553801.3730000001
2023-10-10 07:00:00,1566.89,1594.4,1545.6,1579.39,2076875.007,1025764.768,1051110.239
2023-10-11 07:00:00,1566.07,1577.89,1541.78,1566.89,2381820.983,1187227.914,1194593.069
2023-10-12 07:00:00,1538.81,1568.06,1514.5,1566.08,2299190.123,1099774.943,1199415.1800000002
2023-10-13 07:00:00,1551.55,1575.53,1536.65,1538.82,1795481.428,899400.523,896080.905
2023-10-14 07:00:00,1554.15,1561.7,1543.83,1551.55,791727.302,409317.457,382409.84500000003
2023-10-15 07:00:00,1557.25,1567.0,1546.14,1554.15,1000513.27,505242.61,495270.66000000003
2023-10-16 07:00:00,1598.61,1642.0,1554.1,1557.25,3513907.329,1793178.182,1720729.1469999999
2023-10-17 07:00:00,1563.99,1599.83,1541.0,1598.61,1821162.481,884253.539,936908.9419999999
2023-10-18 07:00:00,1562.65,1584.9,1554.7,1564.0,1722717.852,867201.254,855516.598
2023-10-19 07:00:00,1565.89,1574.34,1539.0,1562.66,1914194.811,949767.274,964427.537
2023-10-20 07:00:00,1603.14,1630.01,1560.37,1565.9,2591313.635,1337875.67,1253437.9649999999
2023-10-21 07:00:00,1628.29,1643.84,1591.25,1603.15,1630618.809,823023.857,807594.9519999999
2023-10-22 07:00:00,1662.83,1667.5,1620.0,1628.29,1922557.976,978910.359,943647.617
2023-10-23 07:00:00,1766.35,1803.0,1656.25,1662.82,5040484.646,2548724.688,2491759.9579999996
2023-10-24 07:00:00,1784.31,1854.87,1755.28,1766.35,5148312.495,2537428.729,2610883.7660000003
2023-10-25 07:00:00,1786.71,1818.55,1759.16,1784.3,2706185.955,1342446.195,1363739.76
2023-10-26 07:00:00,1803.3,1872.64,1757.25,1786.7,4046404.43,2002889.806,2043514.624
2023-10-27 07:00:00,1780.02,1803.92,1735.5,1803.31,2440107.981,1187295.267,1252812.7140000002
2023-10-28 07:00:00,1776.76,1806.23,1767.37,1780.03,1074543.724,532947.194,541596.5299999999
2023-10-29 07:00:00,1795.49,1813.1,1762.49,1776.76,1315116.448,661801.443,653315.0050000001
2023-10-30 07:00:00,1809.81,1832.65,1776.94,1795.48,2334817.504,1166802.277,1168015.2270000002
2023-10-31 07:00:00,1815.67,1820.91,1781.0,1809.82,2155865.116,1056508.56,1099356.5559999999
2023-11-01 07:00:00,1848.2,1861.63,1782.73,1815.66,3596670.145,1791212.171,1805457.974
2023-11-02 07:00:00,1800.68,1876.26,1784.0,1848.2,2902767.066,1394011.396,1508755.6700000002
2023-11-03 07:00:00,1832.49,1834.32,1775.36,1800.68,2284646.929,1134916.177,1149730.752
2023-11-04 07:00:00,1856.08,1870.68,1823.32,1832.49,1368734.648,688307.936,680426.712
2023-11-05 07:00:00,1892.49,1914.96,1846.21,1856.08,3049000.645,1544706.562,1504294.083
2023-11-06 07:00:00,1901.71,1916.8,1869.13,1892.49,2360118.573,1162975.731,1197142.842
2023-11-07 07:00:00,1885.79,1908.47,1850.1,1901.72,2747654.474,1349013.731,1398640.743
2023-11-08 07:00:00,1888.42,1906.2,1873.13,1885.79,1671720.477,819658.346,852062.1309999999
2023-11-09 07:00:00,2122.92,2134.3,1881.79,1888.42,8102128.485,4184285.526,3917842.9590000003
2023-11-10 07:00:00,2079.1,2139.6,2066.0,2122.92,3645227.908,1796183.776,1849044.1319999998
2023-11-11 07:00:00,2054.52,2091.97,2021.0,2079.1,2484048.95,1202711.313,1281337.637
2023-11-12 07:00:00,2046.08,2068.96,2011.5,2054.53,1719295.996,821554.663,897741.3330000001
2023-11-13 07:00:00,2055.18,2120.0,2030.0,2046.07,4007607.657,1953362.921,2054244.736
2023-11-14 07:00:00,1980.11,2066.39,1920.0,2055.18,3803937.012,1767390.943,2036546.0690000001
2023-11-15 07:00:00,2059.29,2064.08,1967.85,1980.11,3044717.364,1527764.985,1516952.379
2023-11-16 07:00:00,1962.13,2093.0,1938.4,2059.3,4348334.629,2098325.553,2250009.076
2023-11-17 07:00:00,1961.21,1992.26,1903.81,1962.14,3228385.518,1577706.226,1650679.2920000001
2023-11-18 07:00:00,1963.19,1972.06,1916.0,1961.21,1643154.159,803856.524,839297.635
2023-11-19 07:00:00,2012.46,2016.45,1943.44,1963.19,1726269.572,901505.434,824764.1379999999
2023-11-20 07:00:00,2022.41,2068.8,1981.96,2012.45,3280845.795,1625521.713,1655324.082
2023-11-21 07:00:00,1933.44,2036.06,1929.85,2022.41,4105107.032,1998657.772,2106449.26
2023-11-22 07:00:00,2063.91,2093.78,1928.74,1933.44,3525684.092,1788844.299,1736839.793
2023-11-23 07:00:00,2062.68,2089.75,2033.5,2063.92,2101282.327,1039598.744,1061683.583
2023-11-24 07:00:00,2081.16,2135.0,2057.77,2062.67,3231969.816,1598086.368,1633883.448
2023-11-25 07:00:00,2082.87,2090.79,2065.59,2081.16,1027458.693,512548.536,514910.15699999995
2023-11-26 07:00:00,2061.97,2094.96,2035.0,2082.87,2265552.05,1097420.414,1168131.6359999997
2023-11-27 07:00:00,2027.57,2071.0,1985.0,2061.97,2895401.474,1393232.825,1502168.649
2023-11-28 07:00:00,2048.2,2075.87,1994.85,2027.57,2601579.447,1312949.299,1288630.148
2023-11-29 07:00:00,2028.41,2077.0,2018.56,2048.21,2090299.255,1017733.523,1072565.7319999998
2023-11-30 07:00:00,2051.76,2054.97,2020.4,2028.41,1702901.412,854710.826,848190.586
2023-12-01 07:00:00,2086.99,2111.5,2044.35,2051.77,2908736.552,1450230.691,1458505.861
2023-12-02 07:00:00,2165.28,2199.99,2085.63,2086.99,2703872.717,1408025.704,1295847.0130000003
2023-12-03 07:00:00,2193.24,2219.17,2148.17,2165.26,2138376.029,1074599.378,1063776.651
2023-12-04 07:00:00,2243.66,2276.84,2191.52,2193.25,3783378.877,1883664.855,1899714.0219999999
2023-12-05 07:00:00,2293.97,2311.51,2186.0,2243.67,4121719.56,2060798.958,2060920.602
2023-12-06 07:00:00,2233.29,2314.98,2218.49,2293.97,2935176.941,1422482.641,1512694.3
2023-12-07 07:00:00,2357.04,2387.2,2222.08,2233.32,3592068.146,1817772.741,1774295.4050000003
2023-12-08 07:00:00,2360.82,2397.44,2333.36,2357.05,2691981.223,1333258.7,1358722.5230000003
2023-12-09 07:00:00,2342.4,2407.63,2328.0,2360.82,2422255.37,1182736.659,1239518.7110000001
2023-12-10 07:00:00,2353.97,2379.98,2323.0,2342.41,1509788.704,745273.235,764515.4689999999
2023-12-11 07:00:00,2225.56,2356.73,2114.63,2353.99,4715186.38,2233909.931,2481276.449
2023-12-12 07:00:00,2204.7,2245.37,2164.82,2225.55,2861907.892,1425796.153,1436111.739
2023-12-13 07:00:00,2261.44,2285.91,2145.33,2204.71,3400818.732,1692713.217,1708105.515
2023-12-14 07:00:00,2316.54,2333.29,2212.04,2261.45,3279042.292,1625436.478,1653605.814
2023-12-15 07:00:00,2221.71,2319.32,2195.28,2316.53,2619585.033,1262926.193,1356658.8399999999
2023-12-16 07:00:00,2229.64,2264.95,2211.16,2221.71,1615397.454,795129.207,820268.2469999999
2023-12-17 07:00:00,2197.93,2251.24,2190.0,2229.63,1888776.25,918193.671,970582.579
2023-12-18 07:00:00,2220.48,2226.52,2116.56,2197.93,3103789.978,1521046.192,1582743.786
2023-12-19 07:00:00,2179.02,2256.64,2135.03,2220.49,2922787.525,1421128.68,1501658.845
2023-12-20 07:00:00,2203.95,2269.56,2156.0,2179.01,3264604.314,1641740.15,1622864.1639999999
2023-12-21 07:00:00,2241.35,2282.41,2184.9,2203.95,3165860.981,1586016.274,1579844.7070000002
2023-12-22 07:00:00,2326.53,2345.95,2232.56,2241.47,4099057.645,2057294.139,2041763.506
2023-12-23 07:00:00,2309.86,2332.75,2265.0,2326.54,1865910.468,900317.381,965593.087
2023-12-24 07:00:00,2265.43,2328.79,2241.2,2309.86,2062149.982,995693.02,1066456.962
2023-12-25 07:00:00,2273.07,2308.0,2254.38,2265.42,1894335.789,935091.968,959243.8210000001
2023-12-26 07:00:00,2232.44,2277.51,2178.84,2273.08,2717406.562,1269071.122,1448335.44
2023-12-27 07:00:00,2380.31,2395.0,2213.68,2232.45,3570723.046,1824750.455,1745972.591
2023-12-28 07:00:00,2345.96,2455.52,2336.02,2380.32,4260463.058,2083640.202,2176822.856
2023-12-29 07:00:00,2300.6,2388.74,2254.72,2345.98,3866751.979,1877331.327,1989420.6519999998
2023-12-30 07:00:00,2293.26,2325.0,2269.15,2300.61,1809956.531,890976.048,918980.483
2023-12-31 07:00:00,2283.85,2324.78,2258.0,2293.26,1671717.997,822847.507,848870.49
2024-01-01 07:00:00,2354.62,2354.95,2266.67,2283.84,1658563.418,844668.997,813894.4210000001
2024-01-02 07:00:00,2356.93,2434.49,2335.0,2354.63,3376173.73,1663317.071,1712856.659
2024-01-03 07:00:00,2210.39,2387.48,2067.16,2356.92,4996919.678,2361194.588,2635725.0900000003
2024-01-04 07:00:00,2267.85,2295.55,2202.1,2210.39,2512800.256,1251138.628,1261661.628
2024-01-05 07:00:00,2268.93,2278.16,2206.0,2267.85,2640741.967,1306889.001,1333852.9660000002
2024-01-06 07:00:00,2240.36,2270.34,2215.56,2268.92,1201310.744,588826.987,612483.757
2024-01-07 07:00:00,2220.87,2257.98,2201.06,2240.36,1609796.697,785012.985,824783.7119999999
2024-01-08 07:00:00,2331.11,2359.63,2165.43,2220.87,3478939.516,1752179.104,1726760.4119999998
2024-01-09 07:00:00,2344.44,2377.36,2222.44,2331.12,4370510.933,2169557.04,2200953.893
2024-01-10 07:00:00,2585.82,2645.65,2336.28,2344.33,7740895.596,3906703.454,3834192.142
2024-01-11 07:00:00,2618.59,2691.9,2565.69,2585.81,5161427.019,2560104.573,2601322.4460000005
2024-01-12 07:00:00,2523.3,2719.89,2458.38,2618.6,6484996.966,3207075.547,3277921.419
2024-01-13 07:00:00,2578.5,2591.29,2497.79,2523.3,2509197.587,1250328.99,1258868.5969999998
2024-01-14 07:00:00,2474.36,2579.13,2470.0,2578.51,2126298.888,1030119.982,1096178.906
2024-01-15 07:00:00,2512.21,2555.0,2472.04,2474.3,1818558.839,900709.545,917849.2939999999
